Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks,Year_Num,Month_Num,Source_File
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,699","2,767",74.80%,9.5,27.7,1,-,-,2024,3,RTT_2024_MAR
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,X03,Other - Mental Health Services,8,8,100.00%,-,-,-,-,-,2024,3,RTT_2024_MAR
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,140",570,50.00%,18,43.8,40,-,-,2024,3,RTT_2024_MAR
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,X05,Other - Surgical Services,"6,432","3,606",56.10%,15.8,37.6,30,-,-,2024,3,RTT_2024_MAR
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_101,Urology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,X02,Other - Medical Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,342",886,66.00%,11.1,32.6,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_100,General Surgery Service,"9,265","4,121",44.50%,20.5,45.8,333,4,34,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_101,Urology Service,"9,804","5,342",54.50%,16.1,46.5,501,5,83,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"16,586","7,600",45.80%,20,53.1,"1,426",7,314,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"15,916","7,184",45.10%,20,49.7,"1,049",8,133,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"14,134","7,222",51.10%,17.4,48.7,758,-,25,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"5,362","1,573",29.30%,30.3,60.3,878,32,260,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_150,Neurosurgical Service,92,46,50.00%,17,40.9,6,-,1,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"5,299","2,775",52.40%,17,53.8,477,20,132,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,14,9,64.30%,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"1,515","1,047",69.10%,11.6,31.2,3,-,1,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"8,424","4,079",48.40%,18.6,46.1,487,-,127,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_320,Cardiology Service,"11,920","6,939",58.20%,14.9,39.5,272,-,51,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_330,Dermatology Service,"10,338","4,911",47.50%,19,43.1,191,-,5,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"4,775","3,214",67.30%,11.5,34.1,14,-,-,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_400,Neurology Service,"5,724","3,049",53.30%,17,44.1,213,-,20,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_410,Rheumatology Service,"2,838","1,597",56.30%,15.4,37.8,38,-,4,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,745,503,67.50%,10.5,32.1,8,-,-,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,C_502,Gynaecology Service,"13,196","7,405",56.10%,15.6,42.8,449,1,58,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,X02,Other - Medical Services,"17,400","10,690",61.40%,12.5,41.5,520,14,145,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"4,162","1,863",44.80%,21.3,52.9,368,1,20,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,742","1,614",58.90%,12.8,45.4,133,7,26,2024,3,RTT_2024_MAR
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,X06,Other - Other Services,"3,819","2,641",69.20%,9.4,41.6,116,-,2,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"4,616","2,166",46.90%,19.4,50.7,314,2,35,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"6,074","2,935",48.30%,18.9,54.2,573,5,79,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"6,194","2,940",47.50%,19.4,52.1,500,16,156,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"8,893","4,124",46.40%,19.8,47.5,387,1,25,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"10,272","5,224",50.90%,17.7,41.8,242,-,14,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"6,376","2,629",41.20%,22.1,54.2,675,1,23,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,790",844,47.20%,19.5,54.3,178,-,37,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"2,469","1,879",76.10%,10.1,23.4,4,-,-,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"3,821","1,952",51.10%,17.4,47.8,195,2,22,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"7,289","3,531",48.40%,18.6,49.6,454,1,11,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"4,783","2,657",55.60%,15.7,38.7,123,-,7,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"3,743","2,478",66.20%,12.1,39.6,99,-,5,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"3,538","1,659",46.90%,19.4,42.3,42,-,7,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,077",903,83.80%,8,26.6,3,-,-,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,469,350,74.60%,9,32.7,4,-,-,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"9,634","4,594",47.70%,19.3,50.7,702,5,119,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,215","2,113",65.70%,11.8,38,98,1,4,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"5,784","3,541",61.20%,14,43.4,186,9,34,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"8,232","4,096",49.80%,18.1,49.3,525,6,44,2024,3,RTT_2024_MAR
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,"1,793","1,079",60.20%,14.4,39.5,28,-,2,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_100,General Surgery Service,"1,575",786,49.90%,18,42.8,51,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_101,Urology Service,"1,307",830,63.50%,12.3,35.1,25,1,2,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_110,Trauma and Orthopaedic Service,"2,518","1,443",57.30%,15.2,43.2,93,8,11,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_120,Ear Nose and Throat Service,"1,762","1,265",71.80%,9.5,41.9,63,-,4,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_130,Ophthalmology Service,"2,220","1,467",66.10%,11.7,36.1,31,-,1,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_140,Oral Surgery Service,492,294,59.80%,11,43.1,13,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_160,Plastic Surgery Service,89,74,83.10%,6.9,23.9,-,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_170,Cardiothoracic Surgery Service,8,8,100.00%,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_300,General Internal Medicine Service,170,148,87.10%,1.9,29.5,1,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_301,Gastroenterology Service,"1,272",730,57.40%,15.8,31,6,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_320,Cardiology Service,"1,550","1,095",70.60%,11.6,28.1,4,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_330,Dermatology Service,"2,387","1,312",55.00%,16.1,36,1,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_340,Respiratory Medicine Service,"1,009",405,40.10%,22.3,45.8,10,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_400,Neurology Service,"1,402",609,43.40%,20.5,43.8,-,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_410,Rheumatology Service,750,442,58.90%,16,32.4,-,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_430,Elderly Medicine Service,99,58,58.60%,11.8,33.5,-,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_502,Gynaecology Service,"2,270","1,074",47.30%,19.1,47.7,131,1,5,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X02,Other - Medical Services,"1,694",897,53.00%,16.7,43.7,20,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X04,Other - Paediatric Services,617,550,89.10%,6,19.9,2,-,-,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X05,Other - Surgical Services,"2,012","1,323",65.80%,11.9,31,21,-,1,2024,3,RTT_2024_MAR
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",X06,Other - Other Services,404,205,50.70%,17.5,50.3,20,-,-,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,872",737,39.40%,23.5,62.3,338,4,114,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,"2,383",656,27.50%,33.9,63.5,585,9,147,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,220","1,147",35.60%,25.6,56.6,396,8,106,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,866","1,294",45.20%,20.2,56,311,-,74,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,932","1,040",35.50%,26.1,56.1,293,5,82,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,072",584,28.20%,28.7,60.2,375,6,92,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,189,154,81.50%,7.8,31.9,1,-,-,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,191",405,34.00%,26.8,46,37,-,1,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,026",340,33.10%,28.6,47.6,45,-,1,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,759,719,94.70%,4,14.8,2,-,-,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,376",608,44.20%,21.5,48.8,58,-,1,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,"1,102",270,24.50%,34.8,57.7,153,-,27,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,969,340,35.10%,22.5,44.4,21,-,2,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,22,14,63.60%,15,28.6,-,-,-,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"3,126",643,20.60%,35.5,59.1,633,1,62,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,"5,246","2,005",38.20%,24,54.2,544,-,75,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,360",536,39.40%,22.9,62.7,282,3,84,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,965",941,47.90%,19.1,58.8,268,1,63,2024,3,RTT_2024_MAR
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,"1,045",130,12.40%,34.7,47.1,34,-,5,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_100,General Surgery Service,"11,420","5,846",51.20%,17.5,46.2,560,1,45,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_101,Urology Service,"5,927","3,158",53.30%,16.5,46.9,325,-,73,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"11,331","4,912",43.40%,21.5,56.2,"1,366",3,337,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"8,079","5,116",63.30%,12.9,42.4,263,-,4,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"10,049","6,424",63.90%,11.4,37.4,196,11,20,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,799","1,544",55.20%,15.7,40.8,50,-,1,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,328,205,62.50%,13,34.6,5,-,-,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,2,-,-,-,-,-,-,-,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,402,228,56.70%,15.2,36.3,5,-,-,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"4,998","2,489",49.80%,18.1,51.3,379,-,9,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,930","1,831",62.50%,11.1,39.1,30,-,-,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_330,Dermatology Service,"6,855","4,270",62.30%,12.4,35.2,23,-,2,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,857","1,273",68.60%,9.9,35.5,7,-,-,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_400,Neurology Service,"2,960","1,634",55.20%,15.8,43.2,18,-,1,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_410,Rheumatology Service,941,879,93.40%,5.7,17.4,-,-,-,2024,3,RTT_2024_MAR
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,177,173,97.70%,3.8,11.6,-,-,-,2024,3,RTT_2024_MAR
