Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Year_Num,Month_Num,Source_File, 52 plus 
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_430,Geriatric Medicine,27,21,77.80%,6,30.8,2020,2,RTT_2020_FEB,
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_502,Gynaecology,"2,109","1,552",73.60%,11.2,29,2020,2,RTT_2020_FEB,
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,X01,Other,886,743,83.90%,6.6,24.5,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,665,524,78.80%,7.1,27.5,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,"1,590","1,355",85.20%,7.4,23.7,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"2,458","1,843",75.00%,10.1,27.4,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","2,049","1,563",76.30%,9.2,28.7,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,"3,703","2,946",79.60%,10.5,25.7,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,"1,173",772,65.80%,13.8,27.7,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery,926,826,89.20%,6.2,19.8,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,845,744,88.00%,6.9,20.5,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,156,154,98.70%,6.1,15.4,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,"1,353","1,258",93.00%,5.1,17.2,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,974,914,93.80%,6.9,17.3,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,"2,292","1,924",83.90%,9.1,21.4,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,462,444,96.10%,5.7,15.8,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,"1,021",990,97.00%,5.6,14.5,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,940,907,96.50%,4.9,14.5,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,59,57,96.60%,6.2,16.1,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,"1,085","1,004",92.50%,5.4,17.6,2020,2,RTT_2020_FEB,
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X01,Other,"12,346","10,672",86.40%,6.2,21.8,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,"3,705","2,829",76.40%,7,31.8,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,"3,693","2,971",80.40%,7.2,26.9,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,"6,665","3,872",58.10%,15.3,36.8,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)","4,043","3,490",86.30%,6.6,22.9,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,"4,881","3,829",78.40%,7.9,26.6,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,"1,313","1,123",85.50%,6.4,23.7,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,"1,313",770,58.60%,14.7,33.7,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,"2,407","2,140",88.90%,5.6,19.9,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,"2,285","1,833",80.20%,8.7,28.4,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,"4,168","3,092",74.20%,10.4,26.9,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,825,759,92.00%,7.1,18,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,"1,181","1,116",94.50%,5.3,16.2,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,944,895,94.80%,5.3,16.4,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,35,35,100.00%,2.8,8.2,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,"3,794","2,555",67.30%,11.9,39.4,2020,2,RTT_2020_FEB,
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X01,Other,"9,380","7,464",79.60%,7.3,28.5,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_100,General Surgery,"2,027","1,851",91.30%,7.5,18.7,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_101,Urology,934,860,92.10%,6.4,18,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_110,Trauma & Orthopaedics,"2,374","1,784",75.10%,10.6,32.2,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","1,462","1,281",87.60%,6.8,21.5,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_130,Ophthalmology,"1,234","1,146",92.90%,5.9,17.6,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_140,Oral Surgery,570,517,90.70%,6.2,18.6,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_300,General Medicine,307,247,80.50%,10.9,21.4,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_301,Gastroenterology,805,692,86.00%,10.5,22.6,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_320,Cardiology,"1,237","1,173",94.80%,6.3,16.9,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_330,Dermatology,"1,177","1,031",87.60%,5.3,22.4,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_340,Thoracic Medicine,463,459,99.10%,5.1,14.2,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_400,Neurology,410,351,85.60%,10.4,20.4,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_410,Rheumatology,358,341,95.30%,6.6,15.8,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_430,Geriatric Medicine,15,15,100.00%,-,-,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_502,Gynaecology,"1,041",951,91.40%,6.1,18.4,2020,2,RTT_2020_FEB,
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,X01,Other,"1,640","1,610",98.20%,5.9,15.1,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_100,General Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_101,Urology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_300,General Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_320,Cardiology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_330,Dermatology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_400,Neurology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_410,Rheumatology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_502,Gynaecology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X01,Other,22,22,100.00%,2.9,14.2,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_100,General Surgery,"1,412","1,147",81.20%,7.6,24.3,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_101,Urology,"1,798","1,436",79.90%,7.6,27.7,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,"2,238","1,780",79.50%,8.3,27.1,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","2,013","1,585",78.70%,8,29.5,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology,"1,591","1,260",79.20%,10.1,26.3,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_140,Oral Surgery,"1,389",988,71.10%,9.9,37.5,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_300,General Medicine,11,11,100.00%,-,-,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_301,Gastroenterology,"1,608","1,554",96.60%,6.2,15.8,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_320,Cardiology,"2,127","2,054",96.60%,5.6,15.2,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_330,Dermatology,"1,917","1,851",96.60%,6.1,15.2,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_340,Thoracic Medicine,722,707,97.90%,3.6,12.8,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_400,Neurology,"1,223","1,135",92.80%,6,17.5,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_410,Rheumatology,406,382,94.10%,5.3,17.2,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_430,Geriatric Medicine,87,86,98.90%,3.9,12,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology,771,764,99.10%,4.7,12.6,2020,2,RTT_2020_FEB,
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,X01,Other,"3,850","3,519",91.40%,5.4,18.5,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_100,General Surgery,"2,866","2,425",84.60%,7.2,23.1,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_101,Urology,"1,921","1,725",89.80%,6.3,20.2,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_110,Trauma & Orthopaedics,"3,451","2,676",77.50%,10.4,30.9,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_120,"Ear, Nose & Throat (ENT)","2,707","2,386",88.10%,7.1,20.9,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_130,Ophthalmology,"3,629","3,210",88.50%,8.2,19.7,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_140,Oral Surgery,"2,456","1,826",74.30%,11.3,29.7,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_160,Plastic Surgery,"1,023",917,89.60%,5.5,19.8,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_170,Cardiothoracic Surgery,24,21,87.50%,4.5,24.1,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_300,General Medicine,"1,109","1,108",99.90%,7.1,14.3,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_301,Gastroenterology,"4,157","3,084",74.20%,10.3,30,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_320,Cardiology,"3,635","3,058",84.10%,8.8,21.4,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_330,Dermatology,917,787,85.80%,7.9,21.6,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_340,Thoracic Medicine,"1,347","1,154",85.70%,7.6,21.9,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_400,Neurology,"1,335","1,250",93.60%,5.8,17.2,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_410,Rheumatology,"1,141",799,70.00%,12.2,28.9,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_430,Geriatric Medicine,141,135,95.70%,5.3,16.3,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_502,Gynaecology,"2,580","2,189",84.80%,7,24.2,2020,2,RTT_2020_FEB,
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,X01,Other,"9,738","7,386",75.80%,9.5,30.8,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_100,General Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_101,Urology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_110,Trauma & Orthopaedics,363,357,98.30%,2.1,8.2,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_300,General Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_320,Cardiology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_330,Dermatology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_400,Neurology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_410,Rheumatology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_502,Gynaecology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,X01,Other,302,298,98.70%,6,12.6,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_100,General Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_101,Urology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_120,"Ear, Nose & Throat (ENT)", -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_130,Ophthalmology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_140,Oral Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_150,Neurosurgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_160,Plastic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_170,Cardiothoracic Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_300,General Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_301,Gastroenterology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_320,Cardiology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_330,Dermatology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_340,Thoracic Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_400,Neurology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_410,Rheumatology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_430,Geriatric Medicine, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_502,Gynaecology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,X01,Other,"2,600","2,357",90.70%,6.5,19.1,2020,2,RTT_2020_FEB,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_100,General Surgery, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_101,Urology, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_110,Trauma & Orthopaedics, -   , -   , -   ,-,-,2020,2,RTT_2020_FEB,
