Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Year_Num,Month_Num,Source_File
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"9,571","4,671",48.80%,18.7,54.3,893,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"1,861","1,467",78.80%,8.5,37.6,40,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"2,659","1,848",69.50%,9.2,30.6,0,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,515","1,035",68.30%,10.8,37.1,5,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,440,377,85.70%,8.9,21,0,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"5,435","3,457",63.60%,12.6,36,157,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"9,242","8,247",89.20%,6.8,20.2,10,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,399,397,99.50%,4.5,15,0,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"7,460","6,347",85.10%,7.2,25.7,96,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"8,409","6,348",75.50%,8.5,34.7,158,2022,3,RTT_2022_MAR
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,"3,999","3,477",86.90%,7.6,23.3,6,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_100,General Surgery Service,"6,151","5,464",88.80%,8.9,20.6,3,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_101,Urology Service,"3,007","2,243",74.60%,10.2,31.3,4,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"5,944","4,514",75.90%,10.2,28,2,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_140,Oral Surgery Service,564,514,91.10%,7.2,18.3,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,222",705,57.70%,15.2,43,21,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,"1,200","1,190",99.20%,5.2,15.3,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,330","1,259",94.70%,7.9,17.3,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,248","2,176",96.80%,8.2,16.2,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"2,000","1,828",91.40%,8.1,18.6,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_410,Rheumatology Service,824,702,85.20%,8.4,26.3,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,867,832,96.00%,6.1,16.4,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,575","2,285",88.70%,7.3,21.7,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,X06,Other - Other Services,"2,667","2,621",98.30%,6.6,15.6,0,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"2,006","1,043",52.00%,17.1,49.7,131,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"3,451","2,105",61.00%,12.5,47,191,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,732","2,915",61.60%,12.9,45.7,249,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,872","2,436",50.00%,18,45.5,199,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"3,643","2,534",69.60%,9.6,35.3,59,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,466",905,61.70%,14.6,36.2,38,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,712,551,77.40%,8.8,38,32,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"2,090","1,358",65.00%,12,37.2,16,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,175,140,80.00%,9.5,26.3,0,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,53,52,98.10%,4,9.4,0,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,130","1,495",70.20%,10.3,30.6,1,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,325","1,070",80.80%,7.6,24.8,4,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,949","1,417",72.70%,9.8,27.2,3,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,571,553,96.80%,6.1,15.1,0,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"2,031","1,231",60.60%,15.2,39.4,41,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,739,693,93.80%,7,16.7,1,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,26,26,100.00%,3.8,12.9,0,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,212","1,671",75.50%,8.7,32.9,40,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"4,222","2,890",68.50%,9.7,38.1,46,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,515",950,62.70%,12.1,38.3,22,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,735","1,776",64.90%,11.3,41.8,84,2022,3,RTT_2022_MAR
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,788,573,72.70%,7.5,39.5,4,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,714","1,375",80.20%,7.8,27.3,5,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_101,Urology Service,"1,553","1,224",78.80%,7.9,27.7,7,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"4,586","4,132",90.10%,5.8,19.2,1,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,63,63,100.00%,4.6,9.8,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,221,208,94.10%,6.9,16.2,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,942,862,91.50%,5.4,18.4,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_320,Cardiology Service,550,523,95.10%,6,14.9,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,668,513,76.80%,8.1,27.4,2,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_410,Rheumatology Service,478,357,74.70%,9.7,26,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,91,89,97.80%,3.9,10.2,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,727","1,298",75.20%,7.4,29.2,9,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"1,549","1,117",72.10%,10.5,29.4,6,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,X05,Other - Surgical Services,"2,003","1,654",82.60%,5.8,27,9,2022,3,RTT_2022_MAR
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,X06,Other - Other Services,"1,243",936,75.30%,9.4,27.2,5,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_100,General Surgery Service,"7,288","3,850",52.80%,16.5,66,"1,004",2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_101,Urology Service,"3,619","2,143",59.20%,12.8,58.2,370,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,060","1,897",62.00%,11.4,53.6,260,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_120,Ear Nose and Throat Service,"6,625","2,852",43.00%,21.2,56.4,658,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_130,Ophthalmology Service,"6,288","3,650",58.00%,14.1,43.5,256,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_140,Oral Surgery Service,"3,349","1,708",51.00%,17.6,50.8,246,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_150,Neurosurgical Service,"2,486","1,579",63.50%,11.8,55,214,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_160,Plastic Surgery Service,"2,869","1,303",45.40%,20.9,78.7,510,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery Service,394,219,55.60%,16.2,56.8,45,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_300,General Internal Medicine Service,218,207,95.00%,4.5,13.3,0,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_301,Gastroenterology Service,"2,638","1,681",63.70%,12.2,42.8,121,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_320,Cardiology Service,"3,678","2,206",60.00%,14.3,35.7,36,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_330,Dermatology Service,"2,961","1,771",59.80%,10.8,48.6,178,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_340,Respiratory Medicine Service,"1,675","1,203",71.80%,9,30.6,5,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_400,Neurology Service,"2,459","1,894",77.00%,8.6,28,23,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_410,Rheumatology Service,"1,030",762,74.00%,10,29.1,14,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_430,Elderly Medicine Service,63,52,82.50%,7.5,21.5,0,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,C_502,Gynaecology Service,"5,832","2,614",44.80%,20.7,57.2,628,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,X02,Other - Medical Services,"4,069","3,057",75.10%,8.8,28.3,44,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,X03,Other - Mental Health Services,12,9,75.00%,-,-,1,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,X04,Other - Paediatric Services,"1,393",895,64.20%,11.7,33,17,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,X05,Other - Surgical Services,"1,620",622,38.40%,26.6,79.8,393,2022,3,RTT_2022_MAR
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,X06,Other - Other Services,"1,309","1,010",77.20%,6.9,39.7,48,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_100,General Surgery Service,"5,760",,,14.4,,487,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_101,Urology Service,"1,898",,,15.2,,121,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,938",,,17.3,,219,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"4,104",,,16.9,,602,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,511",,,12,,74,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,415",,,20.9,,355,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   ,,,-,,0,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,420,,,29,,82,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   ,,,-,,0,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,128,,,7.9,,1,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,958",,,12.2,,85,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,743",,,11,,17,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_330,Dermatology Service,659,,,4.9,,13,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,924,,,13.9,,24,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_400,Neurology Service,"1,808",,,18,,152,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_410,Rheumatology Service,570,,,8.7,,13,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,147,,,17.3,,1,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,684",,,17.4,,168,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,X02,Other - Medical Services,"1,303",,,8.3,,36,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   ,,,-,,0,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,X04,Other - Paediatric Services,951,,,7.9,,0,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,X05,Other - Surgical Services,107,,,10.3,,3,2022,3,RTT_2022_MAR
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,X06,Other - Other Services,75,,,6.6,,1,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_100,General Surgery Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_101,Urology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_130,Ophthalmology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_140,Oral Surgery Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_301,Gastroenterology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_320,Cardiology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_330,Dermatology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_400,Neurology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_410,Rheumatology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",C_502,Gynaecology Service, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",X02,Other - Medical Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",X04,Other - Paediatric Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",X05,Other - Surgical Services, -   , -   , -   ,-,-,0,2022,3,RTT_2022_MAR
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",X06,Other - Other Services,203,203,100.00%,4.1,10.8,0,2022,3,RTT_2022_MAR
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_100,General Surgery Service,"1,298",767,59.10%,12.2,50.5,96,2022,3,RTT_2022_MAR
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_101,Urology Service,"2,515","1,810",72.00%,8.2,38.6,81,2022,3,RTT_2022_MAR
Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,C_110,Trauma and Orthopaedic Service,"2,852","2,026",71.00%,9.9,31.2,38,2022,3,RTT_2022_MAR
